Release,Track #,Artist,Title,ISRC,DB Status,Match Method,DB Matches,DB File Exists,USB Filename,DB Path(s)
[2012] Paper Cuts #1,1,Proviant Audio,Hey Lets Do It!,GBEYE1000019,In DB; file missing,title,2,No,1-01. Hey Lets Do It! - Proviant Audio.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-01 - Proviant Audio - Hey Lets Do It! (Original Mix) - 7A - 137.32.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-01 - Proviant Audio - Hey Lets Do It! (Original Mix).mp3
[2012] Paper Cuts #1,2,Crazy P,Do It Good (Crazy P's 'We Found the Parts' Mix),GBEYE1000027,In DB; file missing,title,2,No,1-02. Do It Good (Crazy P's 'We Found The Parts' Mix) - Crazy P.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-02 - Crazy P - Do It Good (Crazy P's 'We Found The Parts' Mix) - 8A - 120.21.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-02 - Crazy P - Do It Good (Crazy P's 'We Found The Parts' Mix).mp3
[2012] Paper Cuts #1,3,Keyboy,Viva Blue (Mudd's Width & Comfort Mix),GBEYE0900003,In DB; file missing,title,2,No,1-03. Viva Blue (Mudd's Width & Comfort Mix) - Keyboy.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-03 - Keyboy - Viva Blue (Mudd's Width & Comfort Mix) - 7B - 115.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-03 - Keyboy - Viva Blue (Mudd's Width & Comfort Mix).mp3
[2012] Paper Cuts #1,4,Proviant Audio,Take Me Back to When I Wish I Was Born (Brennan Green Mix),GBEYE1100059,In DB; file missing,title,2,No,1-04. Take Me Back To When I Wish I Was Born (Brennan Green Mix) - Proviant Audio.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-04 - Proviant Audio - Take Me Back To When I Wish I Was Born (Brennan Green Mix) - 10A - 119.98.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-04 - Proviant Audio - Take Me Back To When I Wish I Was Born (Brennan Green Mix).mp3
[2012] Paper Cuts #1,5,The Bionics,Love Chains (Mic Newman Mix),GBEYE1100014,In DB; file missing,title,2,No,1-05. Love Chains (Mic Newman Mix) - The Bionics.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-05 - The Bionics - Love Chains (Mic Newman Mix) - 4A - 119.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-05 - The Bionics - Love Chains (Mic Newman Mix).mp3
[2012] Paper Cuts #1,6,The Treatment,On & On,GBEYE1100046,In DB; file missing,title,2,No,1-06. On & On - The Treatment.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-06 - The Treatment - On & On (Original Mix) - 9A - 115.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-06 - The Treatment - On & On (Original Mix).mp3
[2012] Paper Cuts #1,7,2 Billion Beats,The Moodymann,GBEYE1100010,In DB; file missing,title,2,No,1-07. The Moodymann - 2 Billion Beats.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-07 - 2 Billion Beats - The Moodymann (Original Mix) - 11A - 126.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-07 - 2 Billion Beats - The Moodymann (Original Mix).mp3
[2012] Paper Cuts #1,8,Jamie L,Something Better,GBEYE1100017,In DB; file missing,title,2,No,1-08. Something Better - Jamie L.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-08 - Jamie L - Something Better (Original Mix) - 6A - 106.05.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-08 - Jamie L - Something Better (Original Mix).mp3
[2012] Paper Cuts #1,9,Flash Atkins,Make Your Move (Atjazz Mix),GBEYE1000007,In DB; file missing,title,2,No,1-09. Make Your Move (Atjazz Mix) - Flash Atkins.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-09 - Flash Atkins - Make Your Move (Atjazz Mix) - 7A - 115.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-09 - Flash Atkins - Make Your Move (Atjazz Mix).mp3
[2012] Paper Cuts #1,10,Sleazy McQueen,We Need to Reconnect (Dicky Trisco's Soft Piano Re-Rub Mix),GBEYE1100055,In DB; file missing,title,2,No,1-10. We Need To Reconnect (Dicky Trisco's Soft Piano Re-Rub Mix) - Sleazy McQueen.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-10 - Sleazy McQueen - We Need To Reconnect (Dicky Trisco's Soft Piano Re-Rub Mix) - 12A - 116.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-10 - Sleazy McQueen - We Need To Reconnect (Dicky Trisco's Soft Piano Re-Rub Mix).mp3
[2012] Paper Cuts #1,11,Daco,Drip Dry (Yam Who? Mix),GBEYE1100002,In DB; file missing,title,2,No,1-11. Drip Dry (Yam Who Mix) - Daco.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-11 - Daco - Drip Dry (Yam Who- Mix) - 2A - 119.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-11 - Daco - Drip Dry (Yam Who? Mix).mp3
[2012] Paper Cuts #1,12,Ralph Myerz,The Magic of You,GBEYE1200015,In DB; file missing,title,2,No,1-12. The Magic Of You - Ralph Myerz.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-12 - Ralph Myerz - The Magic Of You (Original Mix) - 10A - 91.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-12 - Ralph Myerz - The Magic Of You (Original Mix).mp3
[2012] Paper Cuts #1,13,Leca,Good Love Inhale,GBEYE1200016,In DB; file missing,title,2,No,1-13. Good Love Inhale - Leca.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-13 - Leca - Good Love Inhale (Original Mix) - 5A - 116.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-13 - Leca - Good Love Inhale (Original Mix).mp3
[2012] Paper Cuts #1,14,Kahuun,Tamburmajor,GBEYE1200017,In DB; file missing,title,2,No,1-14. Tamburmajor - Kahuun.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-14 - Kahuun - Tamburmajor (Original Mix) - 8A - 120.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-14 - Kahuun - Tamburmajor (Original Mix).mp3
[2012] Paper Cuts #1,15,Flash Atkins,Did You Forget to Shine? (feat. Sally Gorozzo) [Paper Cuts Edit],GBEYE1200018,Missing from DB,,0,No,1-15. Did You Forget To Shine (Paper Cuts Edit) - Flash Atkins.flac,
[2012] Paper Cuts #1,16,2 Billion Beats,Tokyo Shuffle,GBEYE1200019,In DB; file missing,title,2,No,1-16. Tokyo Shuffle - 2 Billion Beats.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-16 - 2 Billion Beats - Tokyo Shuffle (Original Mix) - 6A - 123.95.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-16 - 2 Billion Beats - Tokyo Shuffle (Original Mix).mp3
[2012] Paper Cuts #1,17,Sleazy McQueen,Left to Devices,GBEYE1200020,In DB; file missing,title,2,No,1-17. Left To Devices - Sleazy McQueen.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-17 - Sleazy McQueen - Left To Devices (Original Mix) - 2A - 116.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-17 - Sleazy McQueen - Left To Devices (Original Mix).mp3
[2012] Paper Cuts #1,18,Daco,Beats & Chips,GBEYE1200021,In DB; file missing,title,2,No,1-18. Beats & Chips - Daco.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-18 - Daco - Beats & Chips (Original Mix) - 2A - 127.05.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-18 - Daco - Beats & Chips (Original Mix).mp3
[2012] Paper Cuts #1,19,Neil Diablo,Yr Mnd Yr,GBEYE1200022,In DB; file missing,title,2,No,1-19. Yr Mnd Yr - Neil Diablo.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-19 - Neil Diablo - Yr Mnd Yr (Original Mix) - 9A - 119.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-19 - Neil Diablo - Yr Mnd Yr (Original Mix).mp3
[2012] Paper Cuts #1,20,Jamie L,Midnight Dancing,GBEYE1200023,In DB; file missing,title,2,No,1-20. Midnight Dancing - Jamie L.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-20 - Jamie L - Midnight Dancing (Original Mix) - 7A - 107.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-20 - Jamie L - Midnight Dancing (Original Mix).mp3
[2012] Paper Cuts #1,21,Proviant Audio,In the Spot,GBEYE1200024,In DB; file missing,title,2,No,1-21. In The Spot - Proviant Audio.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-21 - Proviant Audio - In The Spot (Original Mix) - 11A - 102.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-21 - Proviant Audio - In The Spot (Original Mix).mp3
[2012] Paper Cuts #1,22,The Treatment,One Less Day,GBEYE1200026,In DB; file missing,title,2,No,1-22. One Less Day - The Treatment.flac,/Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-22 - The Treatment - One Less Day (Original Mix) - 11A - 114.00.mp3 | /Volumes/LOSSY/mp3/Compilations/Paper Recordings/[2012] Paper Cuts #1/01-22 - The Treatment - One Less Day (Original Mix).mp3
[2013] Dessous Recordings Summer Grooves,1,Vincenzo,Sometimes Saturday (Tom Middleton Remix),DEL021180056,In DB; file missing,title,1,No,1-01. Sometimes Saturday (Tom Middleton Remix) - Vincenzo.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-01 - Vincenzo - Sometimes Saturday (Tom Middleton Remix) - 7A - 124.00.mp3
[2013] Dessous Recordings Summer Grooves,2,Echonomist,Real Love,DEL021180052,In DB; file missing,title,1,No,1-02. Real Love - Echonomist.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-02 - Echonomist - Real Love - 12A - 119.00.mp3
[2013] Dessous Recordings Summer Grooves,3,Langenberg,Wait State,DEL021280016,In DB; file missing,title,1,No,1-03. Wait State - Langenberg.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-03 - Langenberg - Wait State - 5A - 121.00.mp3
[2013] Dessous Recordings Summer Grooves,4,André Lodemann,Eyes Wide Open,DEL021380038,In DB; file missing,title,1,No,1-04. Eyes Wide Open - André Lodemann.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-04 - André Lodemann - Eyes Wide Open - 12A - 124.00.mp3
[2013] Dessous Recordings Summer Grooves,5,Jamie Anderson,Do You Know (Jazz Reprise Mix),DEL021380005,In DB; file missing,title,1,No,1-05. Do You Know (Jazz Reprise Mix) - Jamie Anderson.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-05 - Jamie Anderson - Do You Know (Jazz Reprise Mix) - 9A - 121.00.mp3
[2013] Dessous Recordings Summer Grooves,6,Steve Bug,The Long Run (Steve Bug's Vocal Mix),DEL021280019,In DB; file missing,title,1,No,1-06. The Long Run (Steve Bug's Vocal Mix) - Steve Bug.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-06 - Steve Bug - The Long Run (Steve Bug's Vocal Mix) - 5A - 122.00.mp3
[2013] Dessous Recordings Summer Grooves,7,Mihai Popoviciu,Left Hand Thought,DEL021380035,In DB; file missing,title,1,No,1-07. Left Hand Thought - Mihai Popoviciu.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-07 - Mihai Popoviciu - Left Hand Thought - 9A - 123.00.mp3
[2013] Dessous Recordings Summer Grooves,8,Tom Taylor,Jazz Dialect,DEL021280010,In DB; file missing,title,1,No,1-08. Jazz Dialect - Tom Taylor.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-08 - Tom Taylor - Jazz Dialect - 12B - 124.00.mp3
[2013] Dessous Recordings Summer Grooves,9,Andrade,Magic Keys,DEL021380016,In DB; file missing,title,1,No,1-09. Magic Keys - Andrade.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-09 - Andrade - Magic Keys - 8A - 122.00.mp3
[2013] Dessous Recordings Summer Grooves,10,Jamie Anderson,Keep It Pumping,DEL021280007,In DB; file missing,title,1,No,1-10. Keep It Pumping - Jamie Anderson.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-10 - Jamie Anderson - Keep It Pumping - 8A - 118.00.mp3
[2013] Dessous Recordings Summer Grooves,11,Phonique,Vincent Price,DEL021280001,In DB; file missing,title,1,No,1-11. Vincent Price - Phonique.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-11 - Phonique - Vincent Price - 8A - 121.00.mp3
[2013] Dessous Recordings Summer Grooves,12,Safeword,Tangent,DEL021180050,In DB; file missing,title,1,No,1-12. Tangent - Safeword.flac,/Volumes/LOSSY/mp3/Compilations/Dessous Recordings/[2013] Dessous Recordings Summer Grooves/01-12 - Safeword - Tangent - 4A - 122.00.mp3
[2013] The Pink Collection,1,Holy Models,Swimming,BEN581300257,In DB; file missing,title,1,No,1-01. Swimming - Holy Models.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-01 - Holy Models - Swimming - 4A - 92.00.mp3
[2013] The Pink Collection,2,Satin Jackets,Olivia,BEN581300258,In DB; file missing,title,1,No,1-02. Olivia - Satin Jackets.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-02 - Satin Jackets - Olivia - 9A - 110.00.mp3
[2013] The Pink Collection,3,Brynjolfur,I Love You,BEN581300252,In DB; file missing,title,1,No,1-03. I Love You - Brynjolfur.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-03 - Brynjolfur - I Love You - 6A - 110.00.mp3
[2013] The Pink Collection,4,Made In Sane,Flying Circuits,BEN581300259,In DB; file missing,title,1,No,1-04. Flying Circuits - Made In Sane.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-04 - Made In Sane - Flying Circuits - 1B - 105.25.mp3
[2013] The Pink Collection,5,Mastercris,Most Valued,BEN581300260,In DB; file missing,title,1,No,1-05. Most Valued - Mastercris.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-05 - Mastercris - Most Valued - 4A - 116.00.mp3
[2013] The Pink Collection,6,Ichisan,Jugoton,BEN581300261,In DB; file missing,title,1,No,1-06. Jugoton - Ichisan.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-06 - Ichisan - Jugoton - 8A - 120.00.mp3
[2013] The Pink Collection,7,Martin Brodin,Lazise 1979,BEN581300262,In DB; file missing,title,1,No,1-07. Lazise 1979 - Martin Brodin.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-07 - Martin Brodin - Lazise 1979 - 3A - 116.00.mp3
[2013] The Pink Collection,8,Majestique,Must Get There,BEN581300219,In DB; file missing,title,1,No,1-08. Must Get There - Majestique.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-08 - Majestique - Must Get There - 10A - 118.00.mp3
[2013] The Pink Collection,9,The Living Islands,Stars On The Sea (Blue Dub Version),BEN581300263,In DB; file missing,title,1,No,1-09. Stars On The Sea (Blue Dub Version) - The Living Islands.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-09 - The Living Islands - Stars On The Sea (Blue Dub Version) - 2A - 120.00.mp3
[2013] The Pink Collection,10,Attar!,The Fool,BEN581300199,In DB; file missing,title,1,No,1-10. The Fool - Attar!.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-10 - Attar! - The Fool - 7A - 118.70.mp3
[2013] The Pink Collection,11,Golden Fleece,Egg On Legs,BEN581300264,In DB; file missing,title,1,No,1-11. Egg On Legs - Golden Fleece.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-11 - Golden Fleece - Egg On Legs - 7A - 120.00.mp3
[2013] The Pink Collection,12,Copycat,Waste Of Space,BEN581300265,In DB; file missing,title,1,No,1-12. Waste Of Space - Copycat.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-12 - Copycat - Waste Of Space - 7A - 112.00.mp3
[2013] The Pink Collection,13,Kasper Bjørke,The Grey Area,BEN581300266,In DB; file missing,title,1,No,1-13. The Grey Area - Kasper Bjørke.flac,/Volumes/LOSSY/mp3/Compilations/Eskimo Recordings/[2013] The Pink Collection/01-13 - Kasper Bjørke - The Grey Area - 5A - 107.00.mp3
[2014] Paper Cuts #2,01/16,Leon Sweet & Cristabella May,Show You (Ron Basejam Mix),GBEYE1300023,Missing from DB,,0,No,1-01. Show You (Ron Basejam Mix) - Leon Sweet - 4A - 112.flac,
[2014] Paper Cuts #2,02/16,Farley Silvester,Jam Down Beat Down (Original Mix),GBEYE1200048,Missing from DB,,0,No,1-02. Jam Down Beat Down (Original Mix) - Farley Silvester - 3A - 124.flac,
[2014] Paper Cuts #2,03/16,Flash Atkins & Sally Garozzo,Did You Forget To Shine? (Hot Toddy Mix),GBEYE1200044,Missing from DB,,0,No,1-03. Did You Forget To Shine (Hot Toddy Mix) - Flash Atkins - 4A - 120.flac,
[2014] Paper Cuts #2,04/16,Flash Atkins & CP,Malawi Chant (Original Mix),GBEYE1300017,Missing from DB,,0,No,1-04. Malawi Chant (Original Mix) - Flash Atkins - 5A - 120.flac,
[2014] Paper Cuts #2,05/16,Jamie L,In The Burg (Cottam Mix),GBEYE1200040,Missing from DB,,0,No,1-05. In The Burg (Cottam Mix) - Jamie L - 6A - 114.flac,
[2014] Paper Cuts #2,06/16,Daco & Vaceo,Make A Change (Original Mix),GBEYE1200005,Missing from DB,,0,No,1-06. Make A Change (Original Mix) - Daco - 1A - 118.flac,
[2014] Paper Cuts #2,07/16,Richard Seaborne,Lets Get High (Asta La Vista) (Original Mix),GBEYE1400031,Missing from DB,,0,No,1-07. Lets Get High (Asta La Vista) (Original Mix) - Richard Seaborne - 5A - 124.flac,
[2014] Paper Cuts #2,08/16,Flash Atkins & Little Lost Boy,Freak Club (Original Mix),GBEYE1200029,Missing from DB,,0,No,1-08. Freak Club (Original Mix) - Flash Atkins - 6A - 118.flac,
[2014] Paper Cuts #2,09/16,2 Billion Beats,Noise In Your Eye (Original Mix),GBEYE1300020,Missing from DB,,0,No,1-09. Noise In Your Eye (Original Mix) - 2 Billion Beats - 6A - 119.flac,
[2014] Paper Cuts #2,10/16,Space Coast,Just Past Midnight (Ryan Kick's Magic Suicide Mix),GBEYE1300014,Missing from DB,,0,No,1-10. Just Past Midnight (Ryan Kick's Magic Suicide Mix) - Space Coast - 8A - 105.flac,
[2014] Paper Cuts #2,11/16,Richard Seaborne,The Reasons Why? (Original Mix),GBEYE1300006,Missing from DB,,0,No,1-11. The Reasons Why (Original Mix) - Richard Seaborne - 5A - 115.flac,
[2014] Paper Cuts #2,12/16,Ralph Myerz & The Kosmik Diamondz,Do The Choka Choka (Original Mix),GBEYE1400032,Missing from DB,,0,No,1-12. Do The Choka Choka (Original Mix) - Ralph Myerz - 9A - 124.flac,
[2014] Paper Cuts #2,13/16,Leon Sweet,GTTR (Original Mix),GBEYE1300002,Missing from DB,,0,No,1-13. GTTR (Original Mix) - Leon Sweet - 9A - 116.flac,
[2014] Paper Cuts #2,14/16,Research,Day by Day (Psychemagik Instrumental Mix),GBEYE1400034,Missing from DB,,0,No,1-14. Day by Day (Psychemagik Instrumental Mix) - Research - 1A - 120.flac,
[2014] Paper Cuts #2,15/16,Justin Harris & Laura Vane,"1,2,3 Breathe (Pete Gooding's Secret Life Mix)",GBEYE1400035,Missing from DB,,0,No,"1-15. 1,2,3 Breathe (Pete Gooding's Secret Life Mix) - Justin Harris - 11A - 120.flac",
[2014] Paper Cuts #2,16/16,Ralph Myerz,Paper Cuts #2 (Continuous DJ Mix),GBEYE1400030,Missing from DB,,0,No,1-16. Paper Cuts #2 (Continuous DJ Mix) - Ralph Myerz.flac,
[2014] Sunday Paper,01/16,Hot Toddy,Sometime Last Night (Original Mix),GBEYE9800055,Missing from DB,,0,No,1-01. Sometime Last Night - Hot Toddy.flac,
[2014] Sunday Paper,02/16,Justin Harris & Laura Vane,"1, 2, 3 Breathe (Down Tempo Mix)",GBEYE1300029,Missing from DB,,0,No,"1-02. 1, 2, 3 Breathe (Down Tempo Mix) - Justin Harris.flac",
[2014] Sunday Paper,03/16,Keyboy,Viva Blue (Mudd's Width & Comfort Mix),GBEYE0900003,Missing from DB,,0,No,1-03. Viva Blue (Mudd's Width & Comfort Mix) - Keyboy.flac,
[2014] Sunday Paper,04/16,Truant & Danielle Moore (Crazy P),Song Of A City (Remastered 2014 Mix),GBEYE1400076,Missing from DB,,0,No,1-04. Song Of A City (Remastered 2014 Mix) - Truant.flac,
[2014] Sunday Paper,05/16,Proviant Audio,Drifting (Original Mix),GBEYE1300049,Missing from DB,,0,No,1-05. Drifting - Proviant Audio.flac,
[2014] Sunday Paper,06/16,The Bionics,NovoSoho (Original Mix),GBEYE0900008,Missing from DB,,0,No,1-06. NovoSoho - The Bionics.flac,
